event_id,event_date,status,home,away,venue,location
401750379,2025-02-15T00:00Z,Final,Miami,Niagara,Alex Rodriguez Park at Mark Light Field,"Coral Gables, Florida"
401746199,2025-02-15T00:00Z,Final,Auburn,Holy Cross,Plainsman Park,"Auburn, Alabama"
401750697,2025-02-15T00:30Z,Final,Houston,Minnesota,Darryl & Lori Schroeder Park,"Houston, Texas"
401751135,2025-02-15T01:00Z,Final,UCLA,Cal Poly,Jackie Robinson Stadium,"Los Angeles, California"
401750605,2025-02-15T01:30Z,Final,Arizona St,Ohio State,Phoenix Municipal Stadium,"Phoenix, Arizona"
401751045,2025-02-15T02:00Z,Final,Long Beach St,Northwestern,Bohl Diamond at Blair Field,"Long Beach, California"
401750630,2025-02-15T02:00Z,Final,Fresno St,BYU,Pete Beiden Field at Bob Bennett Stadium,"Fresno, California"
401750240,2025-02-15T02:00Z,Final,California,Nevada,Stu Gordon Stadium,"Berkeley, California"
401751153,2025-02-15T02:30Z,Final,USC,G Washington,Great Park,"Irvine, California"
401750494,2025-02-15T02:30Z,Postponed,Fullerton,Stanford,Goodwin Field,"Fullerton, California"
401750025,2025-02-15T20:30Z,Final,Texas A&M,Elon,Olsen Field at Blue Bell Park,"College Station, Texas"
401750515,2025-02-16T00:00Z,Final,Virginia,Villanova,,
401750050,2025-02-15T17:00Z,Final,LSU,Purdue FW,"Alex Box Stadium, Skip Bertman Field","Baton Rouge, Louisiana"
401749976,2025-02-15T19:00Z,Final,Tennessee,Hofstra,Lindsey Nelson Stadium,"Knoxville, Tennessee"
401746174,2025-02-15T19:00Z,Final,Arkansas,Washington St,Baum-Walker Stadium,"Fayetteville, Arkansas"
401750426,2025-02-15T17:00Z,Final,North Carolina,Texas Tech,Bryson Field at Boshamer Stadium,"Chapel Hill, North Carolina"
401751737,2025-02-15T19:00Z,Final,Oregon St,UNLV,Surprise Stadium,"Surprise, Arizona"
401748396,2025-02-15T15:00Z,Final,Quinnipiac,Georgia,Brooks Field,"Wilmington, North Carolina"
401748397,2025-02-15T19:30Z,Final,UNC Wilmington,Georgia,Brooks Field,"Wilmington, North Carolina"
401750312,2025-02-15T19:00Z,Final,Florida St,James Madison,Mike Martin Field at Dick Howser Stadium,"Tallahassee, Florida"
401748350,2025-02-15T18:00Z,Final,Florida,Air Force,Condron Family Ballpark,"Gainesville, Florida"
401748351,2025-02-15T21:30Z,Final,Florida,Air Force,Condron Family Ballpark,"Gainesville, Florida"
401750286,2025-02-15T23:00Z,Final,Duke,Cincinnati,Jack Coombs Field,"Durham, North Carolina"
401751064,2025-02-15T19:05Z,Final,Oregon,Toledo,PK Park,"Eugene, Oregon"
401751065,2025-02-15T23:30Z,Final,Oregon,Toledo,PK Park,"Eugene, Oregon"
401750403,2025-02-15T19:00Z,Final,NC State,Fordham,Doak Field at Dail Park,"Raleigh, North Carolina"
401750563,2025-02-15T22:00Z,Final,Wake Forest,Long Island,David F. Couch Ballpark,"Winston-Salem, North Carolina"
401750264,2025-02-15T17:00Z,Final,Arizona,Clemson,Globe Life Field,"Arlington, Texas"
401750096,2025-02-16T01:00Z,Final,Vanderbilt,Nebraska,Salt River Fields at Talking Stick,"Scottsdale, Arizona"
401750357,2025-02-15T21:00Z,Final,Oklahoma St,Louisville,Globe Life Field,"Arlington, Texas"
401748548,2025-02-16T01:27Z,Final,Texas,Ole Miss,Globe Life Field,"Arlington, Texas"
401751775,2025-02-15T21:05Z,Final,Dallas Baptist,N Dakota St,Horner Ballpark,"Dallas, Texas"
401751778,2025-02-15T23:05Z,Final,Santa Barbara,Campbell,Caesar Uyesaka Stadium,"Santa Barbara, California"
401750782,2025-02-16T01:00Z,Final,San Diego,TCU,Fowler Park and Cunningham Field,"San Diego, California"
401751781,2025-02-15T18:00Z,Final,Troy,Bellarmine,Riddle-Pace Field,"Troy, Alabama"
401750992,2025-02-15T14:30Z,Final,Monmouth,Michigan St,,
401751173,2025-02-15T16:00Z,Final,Washington,Saint Joseph's,Springs Brooks Stadium,"Conway, South Carolina"
401750950,2025-02-15T16:00Z,Final,Ball State,Maryland,Shipyard Park,"Mount Pleasant, South Carolina"
401751089,2025-02-15T17:00Z,Final,Penn State,Stetson,Yldefonso Sola Morales Stadium,Caguas
401750993,2025-02-15T17:00Z,Final,Michigan St,Monmouth,,
401751112,2025-02-15T18:00Z,Final,Kennesaw St,Rutgers,Stillwell Baseball Stadium,"Kennesaw, Georgia"
401750971,2025-02-15T18:00Z,Final,Michigan,Rice,,
401750866,2025-02-15T18:00Z,Final,Jacksonville,West Virginia,John Sessions Stadium,"Jacksonville, Florida"
401750470,2025-02-15T18:00Z,Final,Pitt,E Michigan,Centennial Park,"Port Charlotte, Florida"
401750931,2025-02-15T19:00Z,Final,South Florida,Iowa,USF Baseball Stadium,"Tampa, Florida"
401750891,2025-02-15T19:00Z,Final,Illinois,Abilene Chrstn,Whataburger Field,"Corpus Christi, Texas"
401750654,2025-02-15T19:00Z,Final,Baylor,Youngstown St,Magnolia Field at Baylor Ballpark,"Waco, Texas"
401750448,2025-02-15T19:00Z,Final,North Florida,Notre Dame,Dusty Rhodes Field at Harmon Stadium,"Jacksonville, Florida"
401750336,2025-02-15T19:00Z,Final,Georgia Tech,Old Dominion,Mac Nease Baseball Park,"Atlanta, Georgia"
401748578,2025-02-15T19:00Z,Final,South Carolina,Sacred Heart,Founders Park,"Columbia, South Carolina"
401746129,2025-02-15T19:00Z,Final,Alabama,Bradley,Sewell-Thomas Stadium,"Tuscaloosa, Alabama"
401750742,2025-02-15T19:30Z,Final,Coastal,Kansas St,Springs Brooks Stadium,"Conway, South Carolina"
401750606,2025-02-15T20:00Z,Final,Arizona St,Ohio State,Phoenix Municipal Stadium,"Phoenix, Arizona"
401748524,2025-02-15T20:00Z,Final,Oklahoma,Lehigh,Kimrey Family Stadium,"Norman, Oklahoma"
401750845,2025-02-15T21:00Z,Final,Pepperdine,Utah,Eddy D. Field Stadium,"Malibu, California"
401750867,2025-02-15T21:30Z,Final,Jacksonville,West Virginia,John Sessions Stadium,"Jacksonville, Florida"
401751154,2025-02-15T22:00Z,Final,USC,G Washington,Great Park,"Irvine, California"
401751136,2025-02-15T22:00Z,Final,UCLA,Cal Poly,Jackie Robinson Stadium,"Los Angeles, California"
401750495,2025-02-15T22:00Z,Final,Fullerton,Stanford,Goodwin Field,"Fullerton, California"
401750241,2025-02-15T22:00Z,Final,California,Nevada,Stu Gordon Stadium,"Berkeley, California"
401748490,2025-02-15T22:00Z,Final,Missouri,UConn,Yldefonso Sola Morales Stadium,Caguas
401750631,2025-02-15T22:05Z,Final,Fresno St,BYU,Pete Beiden Field at Bob Bennett Stadium,"Fresno, California"
401750951,2025-02-15T23:00Z,Final,Maryland,Mercyhurst,Shipyard Park,"Mount Pleasant, South Carolina"
401750719,2025-02-15T23:00Z,Final,Texas A&M-CC,Kansas,Whataburger Field,"Corpus Christi, Texas"
401750655,2025-02-15T23:00Z,Final,Baylor,Youngstown St,Magnolia Field at Baylor Ballpark,"Waco, Texas"
401750380,2025-02-15T23:00Z,Final,Miami,Niagara,Alex Rodriguez Park at Mark Light Field,"Coral Gables, Florida"
401750449,2025-02-15T23:20Z,Final,North Florida,Notre Dame,Dusty Rhodes Field at Harmon Stadium,"Jacksonville, Florida"
401750822,2025-02-15T23:30Z,Final,UCF,Siena,John Euliano Park,"Orlando, Florida"
401751046,2025-02-16T00:00Z,Final,Long Beach St,Northwestern,Bohl Diamond at Blair Field,"Long Beach, California"
401750910,2025-02-16T00:00Z,Final,Indiana,Xavier,Surprise Stadium,"Surprise, Arizona"
401746200,2025-02-16T00:00Z,Final,Auburn,Holy Cross,Plainsman Park,"Auburn, Alabama"
401750698,2025-02-16T00:30Z,Final,Houston,Minnesota,Darryl & Lori Schroeder Park,"Houston, Texas"
401751884,2025-02-16T01:00Z,Final,Purdue,SF Austin,Constellation Field,"Sugar Land, Texas"
401759957,2025-02-16T01:30Z,Final,Fullerton,Stanford,Goodwin Field,"Fullerton, California"
401750632,2025-02-16T01:30Z,Final,Fresno St,BYU,Pete Beiden Field at Bob Bennett Stadium,"Fresno, California"
401750216,2025-02-15T22:00Z,Postponed,SC Upstate,Boston College,Cleveland S. Harley Baseball Park,"Spartanburg, South Carolina"
401750026,2025-02-16T19:00Z,Final,Texas A&M,Elon,Olsen Field at Blue Bell Park,"College Station, Texas"
401750516,2025-02-16T21:00Z,Final,Virginia,Rice,,
401750051,2025-02-16T19:00Z,Final,LSU,Purdue FW,"Alex Box Stadium, Skip Bertman Field","Baton Rouge, Louisiana"
401749977,2025-02-16T16:00Z,Final,Tennessee,Hofstra,Lindsey Nelson Stadium,"Knoxville, Tennessee"
401750911,2025-02-16T19:00Z,Final,Oregon St,Indiana,Surprise Stadium,"Surprise, Arizona"
401748398,2025-02-16T21:00Z,Final,UNC Wilmington,Georgia,Brooks Field,"Wilmington, North Carolina"
401750313,2025-02-16T17:00Z,Final,Florida St,James Madison,Mike Martin Field at Dick Howser Stadium,"Tallahassee, Florida"
401750287,2025-02-16T19:00Z,Final,Duke,Cincinnati,Jack Coombs Field,"Durham, North Carolina"
401751066,2025-02-16T20:05Z,Final,Oregon,Toledo,PK Park,"Eugene, Oregon"
401750564,2025-02-16T18:00Z,Final,Wake Forest,Marist,David F. Couch Ballpark,"Winston-Salem, North Carolina"
