event_id,event_date,status,home,away,venue,location
401851914,2026-04-02T23:35Z,Scheduled,South Florida,Memphis,USF Baseball Stadium,"Tampa, Florida"
401847882,2026-04-03T00:00Z,Scheduled,Duke,Louisville,Jack Coombs Field,"Durham, North Carolina"
401848384,2026-04-03T00:00Z,Scheduled,Arizona,Arizona St,Hi Corbett Field,"Tucson, Arizona"
401854282,2026-04-03T00:00Z,Scheduled,North Alabama,C Arkansas,Mike D. Lane Field,"Florence, Alabama"
401853639,2026-04-03T00:00Z,Scheduled,New Mexico St,Delaware,Presley Askew Field,"Las Cruces, New Mexico"
401849903,2026-04-03T01:00Z,Scheduled,Lamar,Oregon St,Vincent–Beck Stadium,"Beaumont, Texas"
401847774,2026-04-03T01:05Z,Scheduled,California,Georgia Tech,Stu Gordon Stadium,"Berkeley, California"
401852811,2026-04-03T02:05Z,Scheduled,Washington,Valparaiso,Husky Ballpark,"Seattle, Washington"
401847280,2026-04-03T04:00Z,Scheduled,Mississippi St,Georgia,Dudy Noble Field,"Starkville, Mississippi"
401847659,2026-04-03T04:00Z,Scheduled,Texas A&M,Vanderbilt,Olsen Field at Blue Bell Park,"College Station, Texas"
401851097,2026-04-03T04:00Z,Scheduled,Northwestern,Michigan St,Rocky and Berenice Miller Park,"Evanston, Illinois"
401854419,2026-04-03T17:00Z,Scheduled,Jacksonville,Stetson,John Sessions Stadium,"Jacksonville, Florida"
401847927,2026-04-03T18:00Z,Scheduled,Virginia,Florida St,Davenport Field at Disharoon Park,"Charlottesville, Virginia"
401852053,2026-04-03T18:00Z,Scheduled,Villanova,Butler,Villanova Ballpark at Plymouth,"Plymouth Meeting, Pennsylvania"
401853311,2026-04-03T19:00Z,Scheduled,Old Dominion,Southern Miss,Bud Metheny Baseball Stadium,"Norfolk, Virginia"
401848313,2026-04-03T19:00Z,Scheduled,Pitt,Wake Forest,Charles L. Cost Field,"Pittsburgh, Pennsylvania"
401854193,2026-04-03T19:00Z,Scheduled,Bellarmine,Lipscomb,Knights Field,"Louisville, Kentucky"
401853779,2026-04-03T19:00Z,Scheduled,FIU,Louisiana Tech,FIU Baseball Stadium,"Miami, Florida"
401852717,2026-04-03T19:00Z,Scheduled,Georgetown,Xavier,Capital One Park,"Tysons, Virginia"
401854417,2026-04-03T19:05Z,Scheduled,North Florida,Queens,Dusty Rhodes Field at Harmon Stadium,"Jacksonville, Florida"
401854283,2026-04-03T19:30Z,Scheduled,North Alabama,C Arkansas,Mike D. Lane Field,"Florence, Alabama"
401853745,2026-04-03T20:00Z,Scheduled,Jax State,MTSU,Rudy Abbott Field at Jim Case Stadium,"Jacksonville, Alabama"
401853151,2026-04-03T20:00Z,Scheduled,James Madison,Louisiana,Eagle Field at Veterans Memorial Park,"Harrisonburg, Virginia"
401851057,2026-04-03T20:00Z,Scheduled,Michigan,Oregon,Ray Fisher Stadium,"Ann Arbor, Michigan"
401853471,2026-04-03T21:00Z,Scheduled,Western KY,Liberty,Nick Denes Field,"Bowling Green, Kentucky"
401852282,2026-04-03T21:05Z,Scheduled,UConn,Creighton,Elliot Ballpark,"Storrs, Connecticut"
401847363,2026-04-03T21:30Z,Scheduled,Tennessee,LSU,Lindsey Nelson Stadium,"Knoxville, Tennessee"
401853032,2026-04-03T22:00Z,Scheduled,Coastal,South Alabama,Springs Brooks Stadium,"Conway, South Carolina"
401847883,2026-04-03T22:00Z,Scheduled,Duke,Louisville,Jack Coombs Field,"Durham, North Carolina"
401847723,2026-04-03T22:00Z,Scheduled,North Carolina,Boston College,Bryson Field at Boshamer Stadium,"Chapel Hill, North Carolina"
401848083,2026-04-03T22:00Z,Scheduled,NC State,Notre Dame,Doak Field at Dail Park,"Raleigh, North Carolina"
401854418,2026-04-03T22:00Z,Scheduled,West Georgia,FGCU,Cole Field,"Carrollton, Georgia"
401853676,2026-04-03T22:00Z,Scheduled,NC A&T,Elon,World War Memorial Stadium,"Greensboro, North Carolina"
401853514,2026-04-03T22:00Z,Scheduled,William & Mary,Campbell,Plumeri Park,"Williamsburg, Virginia"
401852847,2026-04-03T22:00Z,Scheduled,App State,Marshall,Beaver Field at Jim and Bettie Smith Stadium,"Boone, North Carolina"
401851660,2026-04-03T22:00Z,Scheduled,East Carolina,Charlotte,Lewis Field at Clark-LeClair Stadium,"Greenville, North Carolina"
401851015,2026-04-03T22:00Z,Scheduled,Ohio State,Maryland,Nick Swisher Field at Bill Davis Stadium,"Columbus, Ohio"
401850225,2026-04-03T22:00Z,Scheduled,Indiana,Rutgers,Bart Kaufman Field,"Bloomington, Indiana"
401850165,2026-04-03T22:00Z,Scheduled,Purdue,Illinois,Alexander Field,"West Lafayette, Indiana"
401847227,2026-04-03T22:30Z,Scheduled,Florida,Ole Miss,Condron Family Ballpark,"Gainesville, Florida"
401847321,2026-04-03T22:30Z,Scheduled,Kentucky,Missouri,Kentucky Proud Park,"Lexington, Kentucky"
401851871,2026-04-03T22:30Z,Scheduled,FAU,UAB,FAU Baseball Stadium,"Boca Raton, Florida"
401849988,2026-04-03T22:30Z,Scheduled,West Virginia,UCF,Wagener Field at Monongalia County Ballpark,"Morgantown, West Virginia"
401847563,2026-04-03T23:00Z,Scheduled,South Carolina,Texas,Founders Park,"Columbia, South Carolina"
401847128,2026-04-03T23:00Z,Scheduled,Auburn,Arkansas,Plainsman Park,"Auburn, Alabama"
401849951,2026-04-03T23:00Z,Scheduled,Kansas St,TCU,Tointon Family Stadium,"Manhattan, Kansas"
401848045,2026-04-03T23:00Z,Scheduled,Miami,Virginia Tech,Alex Rodriguez Park at Mark Light Field,"Coral Gables, Florida"
401854152,2026-04-03T23:00Z,Scheduled,E Kentucky,Austin Peay,Turkey Hughes Field at Earle Combs Stadium,"Richmond, Kentucky"
401853120,2026-04-03T23:00Z,Scheduled,UL Monroe,Georgia St,Lou St. Amant Field,"Monroe, Louisiana"
401853075,2026-04-03T23:00Z,Scheduled,Texas St,GA Southern,Bobcat Ballpark (TX),"San Marcos, Texas"
401852927,2026-04-03T23:00Z,Scheduled,Troy,Arkansas St,Riddle-Pace Field,"Troy, Alabama"
401851976,2026-04-03T23:00Z,Scheduled,Nebraska,Penn State,Hawks Field At Haymarket Park,"Lincoln, Nebraska"
401848727,2026-04-03T23:00Z,Scheduled,Kansas,Utah,Hoglund Ballpark,"Lawrence, Kansas"
401848689,2026-04-03T23:00Z,Scheduled,Texas Tech,Houston,Dan Law Field at Rip Griffin Park,"Lubbock, Texas"
401848635,2026-04-03T23:00Z,Scheduled,Oklahoma St,Cincinnati,O'Brate Stadium,"Stillwater, Oklahoma"
401853227,2026-04-03T23:05Z,Scheduled,Wichita St,Tulane,Eck Stadium Home of Tyler Field,"Wichita, Kansas"
401850268,2026-04-03T23:05Z,Scheduled,Iowa,Minnesota,Duane Banks Field,"Iowa City, Iowa"
401853598,2026-04-03T23:30Z,Scheduled,Missouri St,Sam Houston,Hammons Field,"Springfield, Missouri"
401848516,2026-04-03T23:30Z,Scheduled,Baylor,BYU,Magnolia Field at Baylor Ballpark,"Waco, Texas"
401847073,2026-04-03T23:30Z,Scheduled,Oklahoma,Alabama,Kimrey Family Stadium,"Norman, Oklahoma"
401853337,2026-04-03T23:35Z,Scheduled,Rice,UTSA,Reckling Park,"Houston, Texas"
401851915,2026-04-03T23:35Z,Scheduled,South Florida,Memphis,USF Baseball Stadium,"Tampa, Florida"
401848385,2026-04-04T00:00Z,Scheduled,Arizona,Arizona St,Hi Corbett Field,"Tucson, Arizona"
401853640,2026-04-04T00:00Z,Scheduled,New Mexico St,Delaware,Presley Askew Field,"Las Cruces, New Mexico"
401852676,2026-04-04T01:00Z,Scheduled,UCLA,USC,Jackie Robinson Stadium,"Los Angeles, California"
401849904,2026-04-04T01:00Z,Scheduled,Lamar,Oregon St,Vincent–Beck Stadium,"Beaumont, Texas"
401847775,2026-04-04T01:05Z,Scheduled,California,Georgia Tech,Stu Gordon Stadium,"Berkeley, California"
401847828,2026-04-04T01:05Z,Scheduled,Stanford,Clemson,Klein Field at Sunken Diamond,"Stanford, California"
401852812,2026-04-04T02:05Z,Scheduled,Washington,Valparaiso,Husky Ballpark,"Seattle, Washington"
401847281,2026-04-04T04:00Z,Scheduled,Mississippi St,Georgia,Dudy Noble Field,"Starkville, Mississippi"
401847660,2026-04-04T04:00Z,Scheduled,Texas A&M,Vanderbilt,Olsen Field at Blue Bell Park,"College Station, Texas"
401851098,2026-04-04T04:00Z,Scheduled,Northwestern,Michigan St,Rocky and Berenice Miller Park,"Evanston, Illinois"
401847928,2026-04-04T15:00Z,Scheduled,Virginia,Florida St,Davenport Field at Disharoon Park,"Charlottesville, Virginia"
401853152,2026-04-04T15:00Z,Scheduled,James Madison,Louisiana,Eagle Field at Veterans Memorial Park,"Harrisonburg, Virginia"
401852284,2026-04-04T15:05Z,Scheduled,UConn,Creighton,Elliot Ballpark,"Storrs, Connecticut"
401853312,2026-04-04T16:00Z,Scheduled,Old Dominion,Southern Miss,Bud Metheny Baseball Stadium,"Norfolk, Virginia"
401852786,2026-04-04T16:00Z,Scheduled,Seton Hall,St John's,"Mike Sheppard, Sr. Stadium at Owen T. Carroll Field","South Orange, New Jersey"
401853076,2026-04-04T16:30Z,Scheduled,Texas St,GA Southern,Bobcat Ballpark (TX),"San Marcos, Texas"
401853033,2026-04-04T17:00Z,Scheduled,Coastal,South Alabama,Springs Brooks Stadium,"Conway, South Carolina"
401847884,2026-04-04T17:00Z,Scheduled,Duke,Louisville,Jack Coombs Field,"Durham, North Carolina"
401854421,2026-04-04T17:00Z,Scheduled,West Georgia,FGCU,Cole Field,"Carrollton, Georgia"
401854420,2026-04-04T17:00Z,Scheduled,Jacksonville,Stetson,John Sessions Stadium,"Jacksonville, Florida"
401854194,2026-04-04T17:00Z,Scheduled,Bellarmine,Lipscomb,Knights Field,"Louisville, Kentucky"
401853641,2026-04-04T17:00Z,Scheduled,New Mexico St,Delaware,Presley Askew Field,"Las Cruces, New Mexico"
401852848,2026-04-04T17:00Z,Scheduled,App State,Marshall,Beaver Field at Jim and Bettie Smith Stadium,"Boone, North Carolina"
401852718,2026-04-04T17:00Z,Scheduled,Georgetown,Xavier,Capital One Park,"Tysons, Virginia"
401852054,2026-04-04T17:00Z,Scheduled,Villanova,Butler,Villanova Ballpark at Plymouth,"Plymouth Meeting, Pennsylvania"
401851872,2026-04-04T17:00Z,Scheduled,FAU,UAB,FAU Baseball Stadium,"Boca Raton, Florida"
401851661,2026-04-04T17:00Z,Scheduled,East Carolina,Charlotte,Lewis Field at Clark-LeClair Stadium,"Greenville, North Carolina"
401854422,2026-04-04T17:05Z,Scheduled,North Florida,Queens,Dusty Rhodes Field at Harmon Stadium,"Jacksonville, Florida"
401847564,2026-04-04T18:00Z,Scheduled,South Carolina,Texas,Founders Park,"Columbia, South Carolina"
401847724,2026-04-04T18:00Z,Scheduled,North Carolina,Boston College,Bryson Field at Boshamer Stadium,"Chapel Hill, North Carolina"
401848084,2026-04-04T18:00Z,Scheduled,NC State,Notre Dame,Doak Field at Dail Park,"Raleigh, North Carolina"
401847322,2026-04-04T18:00Z,Scheduled,Kentucky,Missouri,Kentucky Proud Park,"Lexington, Kentucky"
401854284,2026-04-04T18:00Z,Scheduled,North Alabama,C Arkansas,Mike D. Lane Field,"Florence, Alabama"
401853780,2026-04-04T18:00Z,Scheduled,FIU,Louisiana Tech,FIU Baseball Stadium,"Miami, Florida"
401853746,2026-04-04T18:00Z,Scheduled,Jax State,MTSU,Rudy Abbott Field at Jim Case Stadium,"Jacksonville, Alabama"
401853677,2026-04-04T18:00Z,Scheduled,NC A&T,Elon,World War Memorial Stadium,"Greensboro, North Carolina"
401853472,2026-04-04T18:00Z,Scheduled,Western KY,Liberty,Nick Denes Field,"Bowling Green, Kentucky"
401853121,2026-04-04T18:00Z,Scheduled,UL Monroe,Georgia St,Lou St. Amant Field,"Monroe, Louisiana"
401852928,2026-04-04T18:00Z,Scheduled,Troy,Arkansas St,Riddle-Pace Field,"Troy, Alabama"
401851058,2026-04-04T18:00Z,Scheduled,Michigan,Oregon,Ray Fisher Stadium,"Ann Arbor, Michigan"
401850226,2026-04-04T18:00Z,Scheduled,Indiana,Rutgers,Bart Kaufman Field,"Bloomington, Indiana"
401850166,2026-04-04T18:00Z,Scheduled,Purdue,Illinois,Alexander Field,"West Lafayette, Indiana"
401848728,2026-04-04T18:00Z,Scheduled,Kansas,Utah,Hoglund Ballpark,"Lawrence, Kansas"
401848690,2026-04-04T18:00Z,Scheduled,Texas Tech,Houston,Dan Law Field at Rip Griffin Park,"Lubbock, Texas"
401848517,2026-04-04T18:00Z,Scheduled,Baylor,BYU,Magnolia Field at Baylor Ballpark,"Waco, Texas"
401849905,2026-04-04T18:05Z,Scheduled,Lamar,Oregon St,Vincent–Beck Stadium,"Beaumont, Texas"
401853338,2026-04-04T18:05Z,Scheduled,Rice,UTSA,Reckling Park,"Houston, Texas"
401853228,2026-04-04T18:05Z,Scheduled,Wichita St,Tulane,Eck Stadium Home of Tyler Field,"Wichita, Kansas"
401848314,2026-04-04T19:00Z,Scheduled,Pitt,Wake Forest,Charles L. Cost Field,"Pittsburgh, Pennsylvania"
401853599,2026-04-04T19:00Z,Scheduled,Missouri St,Sam Houston,Hammons Field,"Springfield, Missouri"
401853515,2026-04-04T19:00Z,Scheduled,William & Mary,Campbell,Plumeri Park,"Williamsburg, Virginia"
401851977,2026-04-04T19:00Z,Scheduled,Nebraska,Penn State,Hawks Field At Haymarket Park,"Lincoln, Nebraska"
401851016,2026-04-04T19:00Z,Scheduled,Ohio State,Maryland,Nick Swisher Field at Bill Davis Stadium,"Columbus, Ohio"
401847074,2026-04-04T19:00Z,Scheduled,Oklahoma,Alabama,Kimrey Family Stadium,"Norman, Oklahoma"
401851916,2026-04-04T19:05Z,Scheduled,South Florida,Memphis,USF Baseball Stadium,"Tampa, Florida"
401850269,2026-04-04T19:05Z,Scheduled,Iowa,Minnesota,Duane Banks Field,"Iowa City, Iowa"
401849989,2026-04-04T20:00Z,Scheduled,West Virginia,UCF,Wagener Field at Monongalia County Ballpark,"Morgantown, West Virginia"
401847776,2026-04-04T20:05Z,Scheduled,California,Georgia Tech,Stu Gordon Stadium,"Berkeley, California"
401852813,2026-04-04T20:05Z,Scheduled,Washington,Valparaiso,Husky Ballpark,"Seattle, Washington"
401852677,2026-04-04T21:00Z,Scheduled,UCLA,USC,Jackie Robinson Stadium,"Los Angeles, California"
401849952,2026-04-04T21:00Z,Scheduled,Kansas St,TCU,Tointon Family Stadium,"Manhattan, Kansas"
401847829,2026-04-04T21:05Z,Scheduled,Stanford,Clemson,Klein Field at Sunken Diamond,"Stanford, California"
401847364,2026-04-04T22:00Z,Scheduled,Tennessee,LSU,Lindsey Nelson Stadium,"Knoxville, Tennessee"
401848046,2026-04-04T22:00Z,Scheduled,Miami,Virginia Tech,Alex Rodriguez Park at Mark Light Field,"Coral Gables, Florida"
401847129,2026-04-04T23:00Z,Scheduled,Auburn,Arkansas,Plainsman Park,"Auburn, Alabama"
401854153,2026-04-04T23:00Z,Scheduled,E Kentucky,Austin Peay,Turkey Hughes Field at Earle Combs Stadium,"Richmond, Kentucky"
401848636,2026-04-04T23:00Z,Scheduled,Oklahoma St,Cincinnati,O'Brate Stadium,"Stillwater, Oklahoma"
401847228,2026-04-04T23:30Z,Scheduled,Florida,Ole Miss,Condron Family Ballpark,"Gainesville, Florida"
401848386,2026-04-05T00:00Z,Scheduled,Arizona,Arizona St,Hi Corbett Field,"Tucson, Arizona"
401851099,2026-04-05T04:00Z,Scheduled,Northwestern,Michigan St,Rocky and Berenice Miller Park,"Evanston, Illinois"
401851059,2026-04-05T16:00Z,Scheduled,Michigan,Oregon,Ray Fisher Stadium,"Ann Arbor, Michigan"
401849990,2026-04-05T16:00Z,Scheduled,West Virginia,UCF,Wagener Field at Monongalia County Ballpark,"Morgantown, West Virginia"
401847365,2026-04-05T17:00Z,Scheduled,Tennessee,LSU,Lindsey Nelson Stadium,"Knoxville, Tennessee"
401847323,2026-04-05T17:00Z,Scheduled,Kentucky,Missouri,Kentucky Proud Park,"Lexington, Kentucky"
401848315,2026-04-05T17:00Z,Scheduled,Pitt,Wake Forest,Charles L. Cost Field,"Pittsburgh, Pennsylvania"
401848047,2026-04-05T17:00Z,Scheduled,Miami,Virginia Tech,Alex Rodriguez Park at Mark Light Field,"Coral Gables, Florida"
401853678,2026-04-05T17:00Z,Scheduled,NC A&T,Elon,World War Memorial Stadium,"Greensboro, North Carolina"
401851978,2026-04-05T17:00Z,Scheduled,Nebraska,Penn State,Hawks Field At Haymarket Park,"Lincoln, Nebraska"
401851017,2026-04-05T17:00Z,Scheduled,Ohio State,Maryland,Nick Swisher Field at Bill Davis Stadium,"Columbus, Ohio"
401850227,2026-04-05T17:00Z,Scheduled,Indiana,Rutgers,Bart Kaufman Field,"Bloomington, Indiana"
401850167,2026-04-05T17:00Z,Scheduled,Purdue,Illinois,Alexander Field,"West Lafayette, Indiana"
401849953,2026-04-05T18:00Z,Scheduled,Kansas St,TCU,Tointon Family Stadium,"Manhattan, Kansas"
401853597,2026-04-05T18:00Z,Scheduled,Missouri St,Sam Houston,Hammons Field,"Springfield, Missouri"
401848637,2026-04-05T18:00Z,Scheduled,Oklahoma St,Cincinnati,O'Brate Stadium,"Stillwater, Oklahoma"
401850270,2026-04-05T18:05Z,Scheduled,Iowa,Minnesota,Duane Banks Field,"Iowa City, Iowa"
401852678,2026-04-05T20:00Z,Scheduled,UCLA,USC,Jackie Robinson Stadium,"Los Angeles, California"
401847830,2026-04-05T20:05Z,Scheduled,Stanford,Clemson,Klein Field at Sunken Diamond,"Stanford, California"
401847831,2026-04-06T04:00Z,Scheduled,Santa Clara,Clemson,Stephen Schott Stadium,"Santa Clara, California"
401847777,2026-04-06T04:00Z,Scheduled,San Francisco,California,Benedetti Diamond,"San Francisco, California"
401854195,2026-04-06T20:00Z,Scheduled,So Indiana,Bellarmine,USI Baseball Field,"Evansville, Indiana"
401847497,2026-04-06T23:00Z,Scheduled,Dallas Baptist,Oklahoma,Horner Ballpark,"Dallas, Texas"
401849906,2026-04-06T23:05Z,Scheduled,Washington St,Oregon St,Bailey-Brayton Field,"Pullman, Washington"
401852814,2026-04-07T00:05Z,Scheduled,Washington,Gonzaga,Husky Ballpark,"Seattle, Washington"
401854424,2026-04-07T04:00Z,Scheduled,C Arkansas,AR-Pine Bluff,Bear Stadium,"Conway, Arkansas"
401854423,2026-04-07T04:00Z,Scheduled,Mercer,West Georgia,OrthoGeorgia Park at Claude Smith Field,"Macon, Georgia"
401853339,2026-04-07T04:00Z,Scheduled,Tarleton St,UTSA,Tarleton Baseball Complex,"Stephenville, Texas"
401853313,2026-04-07T04:00Z,Scheduled,William & Mary,Old Dominion,Plumeri Park,"Williamsburg, Virginia"
401852755,2026-04-07T04:00Z,Scheduled,Santa Barbara,USC,Caesar Uyesaka Stadium,"Santa Barbara, California"
401852012,2026-04-07T04:00Z,Scheduled,UIC,Northwestern,Les Miller Field at Curtis Granderson Stadium,"Chicago, Illinois"
401850271,2026-04-07T04:00Z,Scheduled,Milwaukee,Iowa,Franklin Field,"Milwaukee, Wisconsin"
401850131,2026-04-07T04:00Z,Scheduled,New Mexico,Texas Tech,Santa Ana Star Field,"Albuquerque, New Mexico"
401848599,2026-04-07T04:00Z,Scheduled,Virginia Tech,Liberty,English Field at Atlantic Union Bank Park,"Blacksburg, Virginia"
401848569,2026-04-07T04:00Z,Scheduled,Utah Valley,BYU,UCCU Ballpark,"Orem, Utah"
401848434,2026-04-07T04:00Z,Scheduled,Grand Canyon,Arizona St,Brazell Field at GCU Ballpark,"Phoenix, Arizona"
401848316,2026-04-07T04:00Z,Scheduled,Youngstown St,Pitt,Eastwood Field,"Niles, Ohio"
401847453,2026-04-07T04:00Z,Scheduled,Missouri,Missouri St,Taylor Stadium,"Columbia, Missouri"
401847282,2026-04-07T19:00Z,Scheduled,Georgia,Presbyterian,Foley Field,"Athens, Georgia"
401854196,2026-04-07T19:00Z,Scheduled,Bellarmine,Murray St,Knights Field,"Louisville, Kentucky"
401852973,2026-04-07T19:00Z,Scheduled,Bryant,UConn,Conaty Park,"Smithfield, Rhode Island"
401852888,2026-04-07T19:00Z,Scheduled,C Connecticut,St John's,CCSU Baseball Field,"New Britain, Connecticut"
401852055,2026-04-07T19:00Z,Scheduled,Butler,So Indiana,Bulldog Park,"Indianapolis, Indiana"
401852815,2026-04-07T19:05Z,Scheduled,Washington,Gonzaga,Husky Ballpark,"Seattle, Washington"
401852719,2026-04-07T20:00Z,Scheduled,Georgetown,MD Eastern,Capital One Park,"Tysons, Virginia"
401852652,2026-04-07T20:00Z,Scheduled,Seton Hall,Rutgers,"Mike Sheppard, Sr. Stadium at Owen T. Carroll Field","South Orange, New Jersey"
401851060,2026-04-07T20:00Z,Scheduled,Michigan,C Michigan,Ray Fisher Stadium,"Ann Arbor, Michigan"
401849907,2026-04-07T20:05Z,Scheduled,Washington St,Oregon St,Bailey-Brayton Field,"Pullman, Washington"
401854285,2026-04-07T21:00Z,Scheduled,North Alabama,UT Martin,Mike D. Lane Field,"Florence, Alabama"
401852849,2026-04-07T21:00Z,Scheduled,UNC Asheville,App State,Greenwood Baseball Field,"Asheville, North Carolina"
401848481,2026-04-07T21:00Z,Scheduled,Virginia,James Madison,Davenport Field at Disharoon Park,"Charlottesville, Virginia"
401847324,2026-04-07T21:30Z,Scheduled,Kentucky,Louisville,Kentucky Proud Park,"Lexington, Kentucky"
401852163,2026-04-07T21:30Z,Scheduled,Penn State,Rider,Medlar Field at Lubrano Park,"University Park, Pennsylvania"
401847971,2026-04-07T22:00Z,Scheduled,Georgia Tech,Kennesaw St,Mac Nease Baseball Park,"Atlanta, Georgia"
401847229,2026-04-07T22:00Z,Scheduled,Florida St,Florida,Mike Martin Field at Dick Howser Stadium,"Tallahassee, Florida"
401847599,2026-04-07T22:00Z,Scheduled,Tennessee,N Kentucky,Lindsey Nelson Stadium,"Knoxville, Tennessee"
401848085,2026-04-07T22:00Z,Scheduled,NC State,UNC Wilmington,Doak Field at Dail Park,"Raleigh, North Carolina"
401848048,2026-04-07T22:00Z,Scheduled,Miami,FIU,Alex Rodriguez Park at Mark Light Field,"Coral Gables, Florida"
401854426,2026-04-07T22:00Z,Scheduled,Queens,Davidson,The Stick Williams Dream Fields,"Charlotte, North Carolina"
401854425,2026-04-07T22:00Z,Scheduled,South Florida,FGCU,USF Baseball Stadium,"Tampa, Florida"
401853679,2026-04-07T22:00Z,Scheduled,High Point,NC A&T,Williard Stadium,"High Point, North Carolina"
401853516,2026-04-07T22:00Z,Scheduled,Campbell,UNC Greensboro,Jim Perry Stadium,"Buies Creek, North Carolina"
401853122,2026-04-07T22:00Z,Scheduled,Georgia St,Wofford,GSU Baseball Complex,"Decatur, Georgia"
401852349,2026-04-07T22:00Z,Scheduled,Purdue,Bradley,Alexander Field,"West Lafayette, Indiana"
401852087,2026-04-07T22:00Z,Scheduled,Ohio State,Bowling Green,Nick Swisher Field at Bill Davis Stadium,"Columbus, Ohio"
401851790,2026-04-07T22:00Z,Scheduled,East Carolina,Duke,Lewis Field at Clark-LeClair Stadium,"Greenville, North Carolina"
401851018,2026-04-07T22:00Z,Scheduled,UMBC,Maryland,Alumni Field (MD),"Catonsville, Maryland"
401850228,2026-04-07T22:00Z,Scheduled,Indiana,Ball State,Bart Kaufman Field,"Bloomington, Indiana"
401850084,2026-04-07T22:00Z,Scheduled,UCF,Stetson,John Euliano Park,"Orlando, Florida"
401850019,2026-04-07T22:00Z,Scheduled,Utah Tech,Utah,Bruce Hurst Field,"St. George, Utah"
401849991,2026-04-07T22:30Z,Scheduled,West Virginia,Marshall,Wagener Field at Monongalia County Ballpark,"Morgantown, West Virginia"
401847565,2026-04-07T22:30Z,Scheduled,South Carolina,Charleston,Founders Park,"Columbia, South Carolina"
401847409,2026-04-07T23:00Z,Scheduled,Mississippi St,UAB,Dudy Noble Field,"Starkville, Mississippi"
401847130,2026-04-07T23:00Z,Scheduled,Arkansas,Little Rock,Baum-Walker Stadium,"Fayetteville, Arkansas"
401847178,2026-04-07T23:00Z,Scheduled,Auburn,Jax State,Plainsman Park,"Auburn, Alabama"
401850109,2026-04-07T23:00Z,Scheduled,Abilene Chrstn,TCU,Crutcher Scott Field,"Abilene, Texas"
401848153,2026-04-07T23:00Z,Scheduled,North Carolina,Charlotte,Bryson Field at Boshamer Stadium,"Chapel Hill, North Carolina"
401853425,2026-04-07T23:00Z,Scheduled,Southern Miss,New Orleans,Pete Taylor Park/Hill Denson Field,"Hattiesburg, Mississippi"
401847687,2026-04-07T23:00Z,Scheduled,Vanderbilt,E Kentucky,Hawkins Field,"Nashville, Tennessee"
401847661,2026-04-07T23:00Z,Scheduled,Texas St,Texas A&M,Bobcat Ballpark (TX),"San Marcos, Texas"
401854231,2026-04-07T23:00Z,Scheduled,UL Monroe,Miss Valley St,Lou St. Amant Field,"Monroe, Louisiana"
401854154,2026-04-07T23:00Z,Scheduled,Tennessee Tech,Austin Peay,Bush Stadium at Averitt Express Baseball Complex,"Cookeville, Tennessee"
401853781,2026-04-07T23:00Z,Scheduled,N'Western St,Louisiana Tech,Brown-Stroud Field,"Natchitoches, Louisiana"
401853747,2026-04-07T23:00Z,Scheduled,MTSU,Lipscomb,Reese Smith Jr. Field,"Murfreesboro, Tennessee"
401853473,2026-04-07T23:00Z,Scheduled,Western KY,Belmont,Nick Denes Field,"Bowling Green, Kentucky"
401850168,2026-04-07T23:00Z,Scheduled,Illinois,Indiana St,Illinois Field,"Champaign, Illinois"
401850052,2026-04-07T23:00Z,Scheduled,Oklahoma St,Oral Roberts,O'Brate Stadium,"Stillwater, Oklahoma"
401848691,2026-04-07T23:00Z,Scheduled,Sam Houston,Houston,Don Sanders Stadium,"Huntsville, Texas"
401848518,2026-04-07T23:00Z,Scheduled,UT Arlington,Baylor,Clay Gould Ballpark,"Arlington, Texas"
401847075,2026-04-07T23:00Z,Scheduled,Alabama,Samford,Sewell-Thomas Stadium,"Tuscaloosa, Alabama"
401853229,2026-04-07T23:05Z,Scheduled,Lamar,Tulane,Vincent–Beck Stadium,"Beaumont, Texas"
401851917,2026-04-07T23:05Z,Scheduled,Arkansas St,Memphis,Tomlinson Stadium–Kell Field,"Jonesboro, Arkansas"
401849954,2026-04-07T23:05Z,Scheduled,Wichita St,Kansas St,Eck Stadium Home of Tyler Field,"Wichita, Kansas"
401848729,2026-04-07T23:05Z,Scheduled,Nebraska,Kansas,Hawks Field At Haymarket Park,"Lincoln, Nebraska"
401847366,2026-04-07T23:30Z,Scheduled,LSU,Bethune,"Alex Box Stadium, Skip Bertman Field","Baton Rouge, Louisiana"
401847628,2026-04-07T23:30Z,Scheduled,Texas,Incarnate Word,UFCU Disch-Falk Field,"Austin, Texas"
401847531,2026-04-07T23:30Z,Scheduled,Ole Miss,Alcorn St,Oxford-University Stadium at Swayze Field,"Oxford, Mississippi"
401853449,2026-04-07T23:35Z,Scheduled,Rice,Texas A&M-CC,Reckling Park,"Houston, Texas"
401852679,2026-04-08T01:00Z,Scheduled,Fullerton,UCLA,Goodwin Field,"Fullerton, California"
401847725,2026-04-08T04:00Z,Scheduled,Boston College,Dartmouth,Eddie Pellagrini Baseball Diamond,"Brighton, Massachusetts"
401853569,2026-04-08T16:00Z,Scheduled,Troy,Florida A&M,Riddle-Pace Field,"Troy, Alabama"
401848116,2026-04-08T21:30Z,Scheduled,Notre Dame,Michigan St,Frank Eck Baseball Stadium,"Notre Dame, Indiana"
401852286,2026-04-08T22:00Z,Scheduled,Creighton,N Dakota St,Charles Schwab Field,"Omaha, Nebraska"
